transactionId,accountId,accountProductType,providerId,transactionDescription,category_group,category_name,category_icon,merchant_name,creditDebitIndicator,amount_value,amount_currency,bookingDateTime,booking_year,booking_month,booking_day,booking_weekday,anomaly_flag
bb7921a4-55dd-48e7-bed1-4a00eb57d6cc,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.8918202981106265,SAR,2024-06-18 00:00:00+00:00,2024,6,18,1,0
f9245d95-bd07-4ba5-94a6-10164d9b697f,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,100,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.013080911888604,SAR,2024-06-10 00:00:00+00:00,2024,6,10,0,0
f8c9ac33-3f42-4b5b-ba33-04339fe95ab7,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,100,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.013080911888604,SAR,2024-06-10 00:00:00+00:00,2024,6,10,0,0
cb6fe40f-fbac-479f-9919-fc54d8d63468,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,47,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.623340817603092,SAR,2024-05-12 00:00:00+00:00,2024,5,12,6,0
d27b10b3-bb9e-4c87-9eed-227b887a0820,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,47,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.623340817603092,SAR,2024-05-12 00:00:00+00:00,2024,5,12,6,0
931246fc-f8dd-4ff2-ae6c-39e39214d0cb,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,7,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.772588722239781,SAR,2024-05-31 00:00:00+00:00,2024,5,31,4,0
3742e165-5e80-433b-b582-bda98c2f5340,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,7,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.772588722239781,SAR,2024-05-31 00:00:00+00:00,2024,5,31,4,0
d125e734-ea7a-4dbd-bf5a-7f489d8c353a,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,36,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.995812531157829,SAR,2024-07-18 00:00:00+00:00,2024,7,18,3,0
661fc524-9d08-4b98-999b-2c0af751bc11,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,36,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.995812531157829,SAR,2024-07-18 00:00:00+00:00,2024,7,18,3,0
a66e6eca-7e37-48e2-8d2b-7bb44b3709b9,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,37,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.6486586255873816,SAR,2024-06-08 00:00:00+00:00,2024,6,8,5,0
32697fa1-ac45-453a-9caa-2aeb142f7ee9,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,37,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.6486586255873816,SAR,2024-06-08 00:00:00+00:00,2024,6,8,5,0
2eccd202-4c58-4e48-a16f-0328353fb021,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.0986122886681096,SAR,2024-06-19 00:00:00+00:00,2024,6,19,2,0
c42c9cd6-7073-41bf-b081-617ba20da0a5,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.0986122886681096,SAR,2024-06-19 00:00:00+00:00,2024,6,19,2,0
bce82332-f778-40fc-82a9-bbb5a5d172b7,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,48,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.9555114450274365,SAR,2024-05-18 00:00:00+00:00,2024,5,18,5,0
be357ed4-d7b9-4cfe-9dcb-12e5d6b21605,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,48,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.9555114450274365,SAR,2024-05-18 00:00:00+00:00,2024,5,18,5,0
48a7ec9f-e73c-4a10-8cc7-176e74da0d8a,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,118,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.8903717578961645,SAR,2024-07-13 00:00:00+00:00,2024,7,13,5,0
74410603-304e-48c6-8662-0aedfa55c3ca,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,118,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.8903717578961645,SAR,2024-07-13 00:00:00+00:00,2024,7,13,5,0
2e621445-cfc0-4588-811d-26e487449cf8,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.772588722239781,SAR,2024-09-07 00:00:00+00:00,2024,9,7,5,0
406e22a2-498c-456f-a599-55b07ba78fd7,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.772588722239781,SAR,2024-09-07 00:00:00+00:00,2024,9,7,5,0
283b890e-fc93-44f6-8cd3-f3b7d938696b,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.791759469228055,SAR,2024-07-05 00:00:00+00:00,2024,7,5,4,0
03cf6067-b3c8-41fb-ac92-4334075c4852,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.791759469228055,SAR,2024-07-05 00:00:00+00:00,2024,7,5,4,0
5d383808-cd5a-4158-8830-65025f95a7ef,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.791759469228055,SAR,2024-09-09 00:00:00+00:00,2024,9,9,0,0
d85fbf7f-fd05-4d54-ae96-80307e67fe5d,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.791759469228055,SAR,2024-09-09 00:00:00+00:00,2024,9,9,0,0
fee064b0-0e1a-4c5e-b4d4-340b2311d0e8,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.3862943611198906,SAR,2024-09-25 00:00:00+00:00,2024,9,25,2,0
4d1e399e-612c-4113-a6e5-2c0aeb24b2ef,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.3862943611198906,SAR,2024-09-25 00:00:00+00:00,2024,9,25,2,0
d06a0329-ec75-4be8-b81f-74557553b96a,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,84,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.96176509732296,SAR,2024-09-25 00:00:00+00:00,2024,9,25,2,0
f41ce8ef-f723-48b6-bab3-0ce150fe82ca,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,84,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.96176509732296,SAR,2024-09-25 00:00:00+00:00,2024,9,25,2,0
c8a1c9a1-29c5-4498-b55c-2d8f1437738c,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,54,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,5.8805329864007,SAR,2024-09-17 00:00:00+00:00,2024,9,17,1,0
95234cf7-6efe-4db9-9e70-311b0ba54c09,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,54,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,5.8805329864007,SAR,2024-09-17 00:00:00+00:00,2024,9,17,1,0
de30eeb6-6669-456a-b982-5dddfba6f58f,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,78,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.97912074896064,SAR,2024-09-15 00:00:00+00:00,2024,9,15,6,0
93a5c78d-5727-492f-935a-cdd52ab9722f,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,78,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.97912074896064,SAR,2024-09-15 00:00:00+00:00,2024,9,15,6,0
ad612583-539f-4600-9606-a7f318abcccd,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.044522437723423,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
23d81583-e9c2-4881-bbf2-f4ac08c5734a,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,50,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.6931471805599453,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
75bb1e25-6283-4928-8373-1ac8dcd4be7c,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.4586150226995167,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
3c88a71f-cb63-4c96-880d-7d9e3c2a1811,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,5.303304908059076,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
b267b0ba-42b0-4716-8b6f-b12a9f033670,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,113,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.6094379124341003,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
133fcc9b-baaf-40d2-98ad-2ad11cd73348,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,73,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.3987168811184478,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
ecdfe623-105b-4b77-b204-a919fd066d3a,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,97,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.415853163361435,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
2f1df510-de45-4844-a6ff-710c9d4fc73c,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,5.303304908059076,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
c16a2e73-359d-4501-b0a2-555ac7c9a638,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,102,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.7093826463359885,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
70a87fe3-b0fd-4d31-a3ca-a1afda6c0dc4,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,85,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.5336865647082343,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
368922cf-0d41-446e-a549-64d27ae2bfdf,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,4.61512051684126,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
79163d9c-78dc-403c-bb10-9fff92d67e17,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,52,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.713572066704308,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
ff9a8fc7-52af-4b72-a258-ae2896e59e63,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,75,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.6789646202071133,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
4ef14988-849d-42d8-977b-0f6fe0615598,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,105,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.6741486494265287,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
6eec9a9a-b310-422e-bd59-0bb8bdef2a78,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.10436001532424277,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
61da742d-a643-4387-b2a3-05eb89604a02,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,106,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.681021528714291,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
09e45cc6-0dbf-41fc-9ffb-32f2dba01ff2,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,84,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.422958873443668,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
167f74e8-3cf3-4a48-88c1-a2ccd8711804,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,108,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.2267833795777636,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
5432c02e-712e-4691-9341-c4ec19173c64,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.10436001532424277,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
e6c16e7c-974c-46c1-a642-27284d36a312,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,84,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.422958873443668,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
0c580e34-58a4-4260-9a81-0c6d0a05890e,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.10436001532424277,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
51b29791-ed14-4321-aab0-d643da67c955,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.4586150226995167,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
8a2e80ab-67f9-4913-9ecb-926e976efdac,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,4.61512051684126,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
ae625b88-ce08-4b54-8cdc-5fe35fbe3554,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,106,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.681021528714291,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
7bec9328-07c3-4f84-8903-e03ca8fe5033,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,113,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.6094379124341003,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
cc9bf8df-ad28-413c-a621-108ada166582,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,75,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.6789646202071133,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
3419276f-4a1c-43aa-91a8-1d08cac7138e,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,73,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.3987168811184478,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
7748c8a9-9a82-4943-956f-18d449f60edb,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,102,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.7093826463359885,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
6a983785-1c41-4ac6-96f7-8d395ee53567,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,50,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.6931471805599453,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
cad0f634-d1fc-4a8d-9815-903e06793723,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,105,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.6741486494265287,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
7ac64cc2-7239-454a-9aeb-fc2acac68a04,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,85,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.5336865647082343,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
52beb25c-c6e6-4947-ab26-152e38e11e3c,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,97,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.415853163361435,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
74c33f20-5e18-4aa4-99b3-7337247b9436,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,52,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.713572066704308,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
713695da-b227-466b-b785-4fe31af1302d,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,108,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.2267833795777636,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
4c965765-b3be-4520-9bb9-63631a3006b3,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.10436001532424277,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
7d9dbe19-8d71-4fa3-ac85-7b2c98ad1987,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,3.044522437723423,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
21dc849f-e550-48e2-833c-51ac88401e31,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.833213344056216,SAR,2024-11-27 08:31:02.895000+00:00,2024,11,27,2,0
7003b0fd-8cf2-46f5-bcee-e05e8c7e476e,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,5.303304908059076,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
83faa2c3-9628-49ec-b42d-effe01f9da0c,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.70805020110221,SAR,2024-12-28 08:31:02.895000+00:00,2024,12,28,5,0
7a5a5804-cf66-4069-95ff-d3f03d63f5fd,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.70805020110221,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
832f5e05-9f31-4584-aa6a-11aa5ba3e8d8,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,2.70805020110221,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
b601c440-cf0a-46c6-b345-3bac27248b79,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,122,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,5.303304908059076,SAR,2024-09-28 08:31:02.895000+00:00,2024,9,28,5,0
05f40921-34cd-4474-bec5-b4d8a720764c,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,23,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.6582280766035324,SAR,2024-08-09 00:00:00+00:00,2024,8,9,4,0
84f18d0e-780f-48a6-bbea-132bacefc9a7,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,23,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.6582280766035324,SAR,2024-08-09 00:00:00+00:00,2024,8,9,4,0
e6330220-d952-469c-935b-324a71e13c65,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.3056264580524357,SAR,2024-06-25 00:00:00+00:00,2024,6,25,1,0
5b8e418c-d08d-42b4-abf7-253a2b6d447e,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.3056264580524357,SAR,2024-06-25 00:00:00+00:00,2024,6,25,1,0
e85903e8-06bc-4072-a9e8-111bf86430de,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.0986122886681096,SAR,2024-05-16 00:00:00+00:00,2024,5,16,3,0
a99a2ef5-fa44-43fb-b3f5-0ab513875790,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,1.0986122886681096,SAR,2024-05-16 00:00:00+00:00,2024,5,16,3,0
e5f0a592-b8e6-42b2-9ed8-cfe2b3b356bb,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.009950330853168083,SAR,2024-09-05 00:00:00+00:00,2024,9,5,3,0
2d62cf44-fed6-4258-9a34-adf01292d73e,5053cbd4-a32b-301d-b17f-aeb7ebc637aa,0,0,121,1,12,https://tg-merchants-prod.tarabut.com/category/INCOME_OTHER_INCOME.svg,56,0,0.009950330853168083,SAR,2024-09-05 00:00:00+00:00,2024,9,5,3,0
